COMUNA,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS
13119,4,5,41,4
13119,0,4,20,14
13119,5,6,32,14
13119,*,*,32,15
13119,7,8,68,31
13119,*,*,68,25
13119,0,*,14,*
13119,*,*,63,12
13119,4,*,35,*
13119,*,*,26,10
13119,5,5,52,14
13119,*,*,54,33
13119,*,*,23,4
13119,5,10,53,17
13119,5,4,37,5
13119,5,9,32,7
13119,0,*,15,*
13119,6,*,34,*
13119,*,*,31,9
13119,*,*,24,10
13119,*,*,24,6
13119,0,*,14,*
13119,*,*,31,7
13119,*,*,25,7
13119,43,69,427,123
13119,*,*,38,5
13119,*,*,56,26
13119,6,12,77,31
13119,7,7,60,21
13119,6,14,77,19
13119,*,*,75,29
13119,24,36,229,49
13119,15,24,158,53
13119,*,*,43,22
13119,4,7,26,15
13119,8,9,43,7
13119,7,11,70,27
13119,8,14,92,25
13119,5,9,72,7
13119,*,*,67,23
13119,5,8,76,12
13119,6,8,67,6
13119,4,8,79,10
13119,6,9,86,15
13119,16,27,175,75
13119,19,21,141,33
13119,4,4,35,10
13119,*,*,27,5
13119,*,*,62,14
13119,*,*,51,19
13119,*,*,50,26
13119,7,13,84,23
13119,28,25,258,87
13119,9,17,82,26
13119,*,*,33,16
13119,6,5,30,6
13119,11,16,137,31
13119,7,5,43,11
13119,5,8,25,14
13119,*,*,23,11
13119,*,4,35,*
13119,*,7,21,*
13119,5,4,29,10
13119,*,*,19,10
13119,*,*,24,9
13119,8,9,31,5
13119,10,27,144,54
13119,16,34,153,56
13119,*,*,18,12
13119,0,*,22,*
13119,*,*,69,10
13119,*,*,53,29
13119,*,*,32,11
13119,0,0,12,4
13119,0,*,22,*
13119,*,*,22,6
13119,4,6,36,12
13119,*,4,24,*
13119,6,6,48,15
13119,*,*,31,8
13119,*,8,26,*
13119,17,23,157,37
13119,15,15,133,42
13119,*,*,55,32
13119,*,*,35,9
13119,5,0,40,8
13119,*,*,72,17
13119,*,*,26,11
13119,6,23,102,33
13119,5,6,41,8
13119,11,17,138,57
13119,146,161,1075,87
13119,0,*,43,*
13119,7,5,55,11
13119,29,74,401,135
13119,*,*,52,13
13119,*,*,26,5
13119,7,10,146,39
13119,15,25,138,28
13119,*,*,54,22
13119,*,*,24,10
13119,30,38,188,51
13119,0,0,*,*
13119,8,10,104,23
13119,*,*,31,11
13119,*,*,*,*
13119,*,*,27,12
13119,6,6,66,24
13119,6,11,90,27
13119,0,7,40,12
13119,*,*,6,6
13119,*,*,19,5
13119,*,*,22,7
13119,*,*,36,5
13119,*,*,46,12
13119,*,*,32,6
13119,7,*,26,*
13119,*,*,19,10
13119,6,8,92,38
13119,12,23,165,41
13119,10,12,*,*
13119,7,9,36,11
13119,*,7,35,*
13119,6,9,45,9
13119,5,9,37,4
13119,*,*,43,4
13119,*,8,39,*
13119,7,6,37,17
13119,11,14,76,19
13119,*,*,45,6
13119,4,8,38,6
13119,5,8,31,12
13119,*,*,22,5
13119,4,5,42,9
13119,*,*,56,15
13119,*,*,16,*
13119,4,11,34,9
13119,50,85,513,68
13119,*,*,19,7
13119,21,26,204,54
13119,27,42,306,41
13119,21,48,325,54
13119,*,*,60,30
13119,7,32,136,58
13119,5,17,78,35
13119,9,16,105,18
13119,22,38,257,56
13119,6,4,87,23
13119,0,*,10,*
13119,*,9,52,*
13119,32,34,187,56
13119,0,*,27,*
13119,*,*,29,8
13119,*,*,23,13
13119,*,*,*,*
13119,*,0,21,*
13119,38,52,435,68
13119,*,*,29,15
13119,10,33,172,71
13119,12,16,122,51
13119,5,17,64,14
13119,7,6,62,12
13119,5,5,47,24
13119,*,*,30,6
13119,0,4,21,7
13119,12,13,103,40
13119,20,29,295,52
13119,11,16,118,21
13119,5,11,81,18
13119,*,*,39,10
13119,7,15,66,23
13119,*,*,74,28
13119,*,*,60,22
13119,8,14,82,34
13119,8,10,129,28
13119,16,24,182,51
13119,*,*,47,13
13119,7,8,50,11
13119,8,7,46,6
13119,*,*,41,12
13119,*,*,12,4
13119,4,7,53,13
13119,5,8,58,11
13119,*,14,62,*
13119,4,9,68,13
13119,7,6,63,8
13119,6,7,49,20
13119,15,19,118,24
13119,5,9,58,12
13119,11,14,107,28
13119,4,13,65,20
13119,5,12,54,10
13119,12,12,60,14
13119,66,17,394,169
13119,*,*,50,16
13119,6,4,30,11
13119,8,*,55,*
13119,5,8,64,12
13119,4,6,47,12
13119,4,12,70,15
13119,*,*,36,24
13119,49,56,351,52
13119,*,*,35,9
13119,*,*,22,5
13119,0,10,34,13
13119,9,20,134,24
13119,*,7,36,*
13119,27,37,240,33
13119,6,13,62,18
13119,*,*,37,8
13119,6,7,62,14
13119,*,*,18,10
13119,7,12,75,33
13119,*,*,30,8
13119,15,17,95,15
13119,9,14,72,14
13119,5,12,54,17
13119,9,19,86,13
13119,*,*,22,8
13119,*,*,40,22
13119,*,*,43,13
13119,5,6,62,25
13119,7,7,51,25
13119,*,*,30,23
13119,*,*,58,19
13119,*,*,60,14
13119,*,12,55,*
13119,0,7,48,9
13119,*,*,35,8
13119,4,7,50,11
13119,4,11,45,13
13119,22,21,153,19
13119,14,18,109,13
13119,13,18,115,15
13119,9,12,134,19
13119,9,17,93,21
13119,80,103,532,49
13119,*,*,26,9
13119,*,*,27,14
13119,*,*,37,21
13119,4,12,83,21
13119,*,*,7,*
13119,4,13,79,21
13119,17,32,122,31
13119,9,11,76,17
13119,11,19,117,22
13119,8,7,92,33
13119,16,22,108,31
13119,10,23,116,21
13119,5,5,52,6
13119,5,7,59,9
13119,6,*,37,*
13119,13,11,73,15
13119,8,12,110,10
13119,9,8,64,15
13119,*,*,55,27
13119,*,*,75,30
13119,14,18,129,30
13119,14,16,126,24
13119,*,*,18,8
13119,6,11,81,25
13119,14,16,147,45
13119,*,5,25,*
13119,16,16,129,25
13119,12,37,130,8
13119,18,47,262,73
13119,8,12,70,16
13119,5,20,83,33
13119,7,25,86,30
13119,10,16,82,20
13119,5,10,81,22
13119,6,12,71,23
13119,4,9,49,15
13119,6,6,50,14
13119,10,11,44,11
13119,12,22,89,26
13119,5,11,57,4
13119,7,19,56,25
13119,12,18,87,26
13119,7,14,57,18
13119,*,*,42,22
13119,11,18,88,21
13119,5,13,64,26
13119,*,*,50,11
13119,9,19,74,28
13119,*,*,31,6
13119,4,4,34,7
13119,*,*,*,*
13119,*,9,42,*
13119,11,11,115,26
13119,*,*,22,7
13119,6,10,95,10
13119,*,4,28,*
13119,9,14,81,29
13119,9,16,58,17
13119,12,14,77,21
13119,*,*,33,11
13119,6,7,58,24
13119,9,15,86,21
13119,5,10,66,31
13119,8,14,53,26
13119,4,7,41,15
13119,12,13,78,22
13119,10,12,83,27
13119,4,9,78,25
13119,10,26,103,21
13119,*,0,*,0
13119,4,6,44,19
13119,*,*,32,12
13119,*,*,42,12
13119,13,15,106,44
13119,7,8,52,13
13119,6,5,33,9
13119,4,5,66,14
13119,*,*,32,12
13119,6,11,60,18
13119,6,10,47,20
13119,5,12,43,17
13119,0,*,35,*
13119,*,*,35,15
13119,7,15,59,12
13119,5,4,26,10
13119,*,*,11,*
13119,5,5,34,16
13119,*,*,40,22
13119,*,*,25,8
13119,0,*,18,*
13119,5,14,54,18
13119,*,*,19,12
13119,0,*,13,*
13119,0,*,20,*
13119,5,6,27,11
13119,13,13,86,28
13119,15,20,93,14
13119,6,9,40,11
13119,*,*,27,12
13119,*,*,64,27
13119,*,*,44,12
13119,6,4,62,21
13119,10,8,68,12
13119,*,*,24,11
13119,*,*,16,5
13119,*,*,47,10
13119,5,5,51,14
13119,0,*,21,*
13119,52,87,528,153
13119,*,*,25,9
13119,*,*,29,16
13119,5,7,40,7
13119,7,8,43,9
13119,*,*,65,14
13119,6,6,57,12
13119,*,*,65,9
13119,4,4,26,14
13119,*,*,24,10
13119,4,10,54,23
13119,6,15,68,16
13119,9,9,83,15
13119,4,11,22,5
13119,24,53,155,5
13119,*,*,27,6
13119,*,7,22,*
13119,*,*,25,13
13119,0,*,20,*
13119,*,13,33,*
13119,8,6,58,18
13119,10,14,66,15
13119,6,10,65,8
13119,7,13,54,17
13119,*,*,45,18
13119,*,*,44,12
13119,*,*,37,10
13119,0,*,12,*
13119,*,*,20,10
13119,6,11,61,5
13119,*,15,55,*
13119,21,31,172,60
13119,*,*,29,18
13119,10,13,104,27
13119,*,0,25,*
13119,11,13,88,49
13119,*,*,36,15
13119,5,16,57,9
13119,*,*,24,9
13119,4,7,45,10
13119,7,10,52,17
13119,18,21,102,14
13119,4,11,56,11
13119,4,5,26,10
13119,34,49,330,101
13119,4,10,33,10
13119,7,11,63,23
13119,23,34,144,22
13119,9,*,54,*
13119,9,8,39,12
13119,15,22,88,7
13119,15,8,84,11
13119,10,12,77,16
13119,12,26,78,9
13119,*,11,49,*
13119,*,6,31,*
13119,*,*,46,9
13119,10,17,60,14
13119,18,22,111,15
13119,22,37,156,22
13119,6,13,66,16
13119,6,8,69,11
13119,12,13,71,14
13119,5,12,70,14
13119,7,14,59,11
13119,5,13,58,10
13119,*,5,19,*
13119,0,0,*,*
13119,0,*,*,0
13119,0,0,0,0
13119,*,14,83,*
13119,4,5,35,12
13119,31,28,134,10
13119,*,*,47,10
13119,18,15,77,10
13119,7,18,114,7
13119,0,0,0,0
13119,17,12,62,0
13119,*,*,48,0
13119,*,8,41,*
13119,8,11,70,4
13119,5,17,72,5
13119,*,16,83,*
13119,12,13,77,4
13119,7,13,70,8
13119,4,10,53,4
13119,*,9,46,*
13119,*,16,54,*
13119,4,9,89,5
13119,6,8,59,5
13119,0,0,0,0
13119,8,*,45,*
13119,*,20,97,*
13119,*,25,98,*
13119,8,20,66,4
13119,*,18,80,*
13119,*,16,86,*
13119,7,13,76,5
13119,*,10,82,*
13119,*,10,44,*
13119,*,20,52,*
13119,*,9,81,*
13119,5,11,71,5
13119,*,16,68,*
13119,*,17,79,*
13119,7,13,83,6
13119,18,28,145,15
13119,11,21,158,10
13119,7,15,84,5
13119,6,14,87,6
13119,*,4,24,*
13119,*,*,25,0
13119,61,90,544,32
13119,5,*,25,*
13119,*,17,92,*
13119,*,22,107,*
13119,*,*,14,0
13119,*,*,16,*
13119,26,38,300,25
13119,5,6,46,9
13119,6,9,65,6
13119,8,16,72,8
13119,4,7,45,8
13119,6,*,35,*
13119,67,103,614,38
13119,40,80,400,30
13119,46,60,376,39
13119,54,78,463,38
13119,*,*,30,7
13119,25,49,245,23
13119,0,0,0,0
13119,*,11,44,*
13119,10,21,91,9
13119,15,26,185,13
13119,13,4,63,10
13119,6,5,55,9
13119,7,7,83,9
13119,34,45,223,16
13119,9,23,70,12
13119,13,27,116,6
13119,15,23,119,10
13119,12,21,98,8
13119,7,20,88,9
13119,6,17,64,9
13119,*,27,82,*
13119,7,15,76,8
13119,9,32,113,4
13119,8,11,81,7
13119,10,27,81,7
13119,8,28,132,13
13119,*,19,70,*
13119,12,21,95,15
13119,6,18,88,8
13119,*,5,26,*
13119,10,23,67,5
13119,6,21,67,9
13119,*,16,68,*
13119,7,15,73,4
13119,13,26,104,4
13119,13,44,160,11
13119,11,22,91,7
13119,6,8,47,4
13119,*,12,59,*
13119,*,23,86,*
13119,24,48,243,16
13119,12,35,217,12
13119,*,12,39,*
13119,5,19,74,4
13119,24,56,231,5
13119,19,40,157,7
13119,13,17,77,8
13119,8,10,66,12
13119,*,23,92,*
13119,125,182,768,42
13119,*,*,58,11
13119,6,23,90,10
13119,9,25,102,4
13119,7,13,85,11
13119,*,*,66,11
13119,5,18,68,13
13119,5,16,73,8
13119,4,22,64,6
13119,5,16,65,6
13119,15,*,68,*
13119,18,12,50,5
13119,*,10,42,*
13119,*,11,45,*
13119,9,*,40,*
13119,12,12,42,0
13119,5,22,71,4
13119,5,31,73,6
13119,33,45,160,11
13119,*,21,104,*
13119,7,18,94,6
13119,*,17,98,*
13119,*,13,54,*
13119,12,12,64,5
13119,20,78,286,15
13119,*,15,41,*
13119,*,23,76,*
13119,45,66,277,21
13119,11,10,81,6
13119,58,116,370,15
13119,*,22,116,*
13119,4,*,61,*
13119,43,97,407,27
13119,9,38,165,12
13119,*,11,71,*
13119,12,39,207,15
13119,7,19,55,4
13119,*,10,75,*
13119,6,11,43,0
13119,24,77,284,18
13119,4,11,50,0
13119,*,*,56,0
13119,15,26,93,4
13119,172,175,1317,103
13119,*,*,37,6
13119,11,21,108,13
13119,21,25,238,22
13119,*,9,39,*
13119,*,0,45,*
13119,36,65,446,54
13119,7,5,36,8
13119,*,4,36,*
13119,*,*,*,*
13119,22,29,242,31
13119,0,*,*,0
13119,*,6,29,*
13119,4,7,44,5
13119,0,*,49,*
13119,*,*,36,7
13119,*,*,64,17
13119,7,16,147,20
13119,*,*,81,16
13119,5,12,110,15
13119,12,15,121,13
13119,13,29,190,26
13119,5,12,118,9
13119,8,25,124,4
13119,*,6,55,*
13119,*,10,83,*
13119,7,10,85,6
13119,*,12,79,*
13119,5,20,113,6
13119,8,18,117,5
13119,7,15,90,4
13119,6,9,75,9
13119,*,13,74,*
13119,9,18,135,12
13119,*,11,77,*
13119,8,23,125,5
13119,6,11,73,5
13119,*,9,68,*
13119,*,10,48,*
13119,*,*,69,0
13119,*,14,72,*
13119,*,13,72,*
13119,8,16,129,11
13119,11,21,120,5
13119,11,17,101,6
13119,10,22,122,5
13119,*,7,36,*
13119,*,9,60,*
13119,5,30,174,6
13119,10,14,129,17
13119,*,17,82,*
13119,8,7,74,8
13119,11,19,135,14
13119,5,19,116,7
13119,*,11,103,*
13119,11,17,108,5
13119,*,9,36,*
13119,5,16,89,6
13119,*,7,66,*
13119,*,23,105,*
13119,5,13,124,11
13119,12,11,87,11
13119,10,17,108,4
13119,13,20,162,11
13119,6,8,79,5
13119,*,*,30,4
13119,*,*,75,8
13119,*,9,58,*
13119,8,37,128,7
13119,24,62,323,34
13119,13,18,121,9
13119,9,16,115,23
13119,*,16,80,*
13119,6,10,69,4
13119,*,7,31,*
13119,*,*,83,10
13119,14,20,125,10
13119,5,17,78,12
13119,*,9,43,*
13119,4,14,60,7
13119,*,*,35,5
13119,5,22,82,5
13119,6,16,67,16
13119,*,17,81,*
13119,4,15,88,10
13119,149,167,1119,45
13119,102,126,587,15
13119,18,*,70,*
13119,18,*,60,*
13119,*,20,65,*
13119,18,*,55,*
13119,*,21,82,*
13119,*,10,45,*
13119,*,10,46,*
13119,*,17,105,*
13119,*,24,123,*
13119,*,6,27,*
13119,*,*,28,0
13119,*,12,36,*
13119,28,46,328,52
13119,4,4,40,24
13119,25,33,278,36
13119,*,5,27,*
13119,0,*,9,*
13119,0,*,35,*
13119,5,5,46,6
13119,*,11,61,*
13119,*,*,44,5
13119,*,8,35,*
13119,6,9,83,11
13119,*,6,35,*
13119,*,*,32,9
13119,*,11,40,*
13119,*,5,28,*
13119,*,*,31,*
13119,5,7,57,15
13119,9,10,77,10
13119,*,5,29,*
13119,*,*,37,5
13119,*,*,42,4
13119,*,*,40,9
13119,*,0,14,*
13119,4,9,79,12
13119,*,*,36,12
13119,*,*,36,6
13119,7,*,52,*
13119,5,5,35,14
13119,0,*,45,*
13119,*,*,33,8
13119,18,27,214,31
13119,*,11,43,*
13119,*,*,41,7
13119,6,10,49,12
13119,*,0,63,*
13119,5,4,53,14
13119,*,*,56,14
13119,6,9,82,9
13119,*,*,69,10
13119,5,4,58,12
13119,6,6,72,7
13119,7,8,63,16
13119,9,11,90,7
13119,*,*,40,8
13119,6,4,69,5
13119,*,6,33,*
13119,*,*,36,12
13119,0,*,27,*
13119,*,7,38,*
13119,6,*,47,*
13119,5,5,31,12
13119,11,6,86,14
13119,5,4,62,19
13119,*,*,49,14
13119,6,7,62,13
13119,*,*,49,17
13119,0,*,8,*
13119,*,*,35,*
13119,*,*,34,8
13119,4,4,29,4
13119,*,*,48,4
13119,*,*,33,11
13119,*,*,46,7
13119,*,*,57,8
13119,*,*,39,6
13119,6,8,92,12
13119,10,15,148,31
13119,9,7,101,16
13119,*,*,48,8
13119,*,7,40,*
13119,7,6,69,12
13119,9,14,93,12
13119,9,8,89,11
13119,6,11,65,10
13119,10,13,102,6
13119,11,14,78,7
13119,*,*,57,9
13119,8,5,55,13
13119,*,*,49,6
13119,4,8,50,10
13119,*,*,43,7
13119,6,9,41,6
13119,7,11,95,16
13119,*,*,59,8
13119,*,8,56,*
13119,*,*,40,12
13119,8,8,50,7
13119,7,7,46,13
13119,*,*,50,6
13119,*,8,46,*
13119,5,7,36,10
13119,*,*,44,9
13119,4,4,38,8
13119,*,*,48,5
13119,6,4,45,6
13119,6,8,49,6
13119,*,*,42,11
13119,7,6,41,5
13119,4,4,55,10
13119,*,0,47,*
13119,4,7,51,4
13119,6,5,43,6
13119,0,10,44,4
13119,5,5,43,4
13119,*,5,52,*
13119,*,*,46,8
13119,*,15,47,*
13119,4,7,46,8
13119,8,32,97,14
13119,6,18,73,4
13119,*,10,35,*
13119,10,25,133,11
13119,*,11,50,*
13119,*,14,66,*
13119,9,*,71,*
13119,*,18,68,*
13119,4,18,66,11
13119,*,7,35,*
13119,0,9,28,5
13119,*,14,62,*
13119,10,24,107,9
13119,24,50,221,22
13119,13,34,140,4
13119,13,31,144,13
13119,11,16,108,7
13119,*,9,16,*
13119,28,52,233,14
13119,31,57,288,31
13119,33,58,205,14
13119,*,7,29,*
13119,33,63,215,12
13119,5,20,75,7
13119,26,57,187,10
13119,*,13,60,*
13119,19,33,145,7
13119,13,30,111,10
13119,*,*,57,0
13119,25,61,245,13
13119,8,19,57,5
13119,*,15,47,*
13119,*,16,71,*
13119,10,30,96,11
13119,*,22,94,*
13119,19,36,204,15
13119,*,11,40,*
13119,12,24,114,16
13119,11,32,155,5
13119,10,27,154,15
13119,*,13,41,*
13119,20,*,158,*
13119,0,0,9,0
13119,0,0,0,0
13119,7,*,12,*
13119,*,5,21,*
13119,*,*,58,6
13119,61,87,440,44
13119,*,7,24,*
13119,8,16,57,6
13119,*,0,10,*
13119,*,*,16,*
13119,*,*,54,20
13119,*,*,58,23
13119,7,9,80,16
13119,*,*,*,*
13119,*,7,34,*
13119,8,12,66,10
13119,6,6,76,22
13119,*,*,16,*
13119,0,0,*,*
13119,5,7,64,16
13119,4,10,71,17
13119,6,14,78,10
13119,5,6,57,23
13119,9,8,42,21
13119,4,5,66,24
13119,4,9,71,22
13119,*,*,13,*
13119,*,*,18,7
13119,6,7,44,11
13119,5,8,36,10
13119,17,11,136,36
13119,*,*,20,26
13119,7,5,48,12
13119,0,*,27,*
13119,*,*,18,12
13119,4,*,21,*
13119,*,*,20,9
13119,*,*,39,19
13119,4,5,27,9
13119,*,*,39,19
13119,18,12,197,82
13119,*,*,35,11
13119,*,*,50,12
13119,*,*,32,13
13119,*,*,24,18
13119,6,5,20,14
13119,6,*,25,*
13119,*,*,37,11
13119,6,5,48,8
13119,*,11,43,*
13119,*,*,49,6
13119,*,*,51,20
13119,*,*,65,20
13119,7,10,80,6
13119,6,8,49,11
13119,*,*,46,12
13119,*,*,26,8
13119,*,*,21,0
13119,4,8,56,10
13119,6,8,40,10
13119,62,51,366,37
13119,64,82,433,34
13119,80,83,539,53
13119,5,13,63,20
13119,*,*,20,6
13119,0,*,25,*
13119,6,5,51,17
13119,*,*,22,7
13119,10,23,136,31
13119,*,*,24,13
13119,*,*,39,14
13119,6,10,69,12
13119,*,0,27,*
13119,*,*,27,5
13119,18,14,129,28
13119,7,9,89,6
13119,9,14,102,17
13119,6,9,61,14
13119,*,*,32,7
13119,8,18,108,20
13119,5,13,63,12
13119,*,*,54,17
13119,8,8,86,33
13119,*,*,47,8
13119,12,19,102,36
13119,35,68,356,87
13119,*,*,21,0
13119,8,9,79,15
13119,*,*,35,4
13119,25,34,240,33
13119,*,0,20,*
13119,*,*,33,6
13119,*,*,36,5
13119,*,7,34,*
13119,*,*,47,5
13119,8,6,71,13
13119,10,10,72,5
13119,*,10,66,*
13119,6,4,93,11
13119,10,17,77,13
13119,*,*,58,9
13119,4,8,104,16
13119,*,*,77,9
13119,5,7,74,12
13119,9,*,85,*
13119,5,*,33,*
13119,0,6,31,5
13119,7,8,88,8
13119,*,*,82,12
13119,9,9,78,5
13119,6,7,44,4
13119,6,5,49,6
13119,*,*,36,6
13119,0,*,12,*
13119,10,10,92,34
13119,*,*,20,5
13119,10,18,106,22
13119,4,8,36,7
13119,*,4,31,*
13119,7,4,71,17
13119,*,4,21,*
13119,7,9,50,7
13119,5,7,61,9
13119,*,*,28,9
13119,*,5,24,*
13119,*,*,18,4
13119,9,12,102,19
13119,13,13,80,6
13119,7,7,62,13
13119,5,4,42,6
13119,9,7,67,9
13119,*,10,57,*
13119,*,*,46,9
13119,*,7,43,*
13119,*,*,42,6
13119,*,*,35,7
13119,*,*,55,6
13119,*,9,56,*
13119,*,*,50,8
13119,*,*,56,15
13119,7,8,67,11
13119,8,14,99,10
13119,8,16,97,4
13119,5,6,91,12
13119,10,11,76,15
13119,8,10,93,5
13119,5,8,48,5
13119,5,4,36,8
13119,*,*,32,9
13119,*,5,35,*
13119,*,*,62,9
13119,11,12,76,14
13119,*,*,33,10
13119,*,6,51,*
13119,8,6,66,8
13119,*,*,53,11
13119,*,6,54,*
13119,*,6,40,*
13119,9,8,52,4
13119,*,4,51,*
13119,4,8,78,8
13119,7,11,79,16
13119,*,*,61,11
13119,*,*,31,6
13119,0,*,18,*
13119,4,10,60,16
13119,*,6,49,*
13119,5,*,47,*
13119,6,14,69,12
13119,*,13,65,*
13119,8,9,79,4
13119,*,*,62,6
13119,*,*,52,16
13119,5,12,73,11
13119,11,13,73,10
13119,*,5,35,*
13119,9,11,76,12
13119,6,12,65,5
13119,*,10,51,*
13119,4,4,39,5
13119,6,8,77,7
13119,8,7,65,14
13119,*,6,37,*
13119,10,16,86,10
13119,4,5,69,7
13119,8,8,65,13
13119,6,*,84,*
13119,9,12,98,5
13119,12,11,97,14
13119,4,9,50,7
13119,13,12,78,7
13119,8,9,89,5
13119,7,*,36,*
13119,9,9,47,6
13119,17,10,87,11
13119,*,7,71,*
13119,6,6,54,5
13119,8,4,85,6
13119,5,4,59,6
13119,*,12,55,*
13119,*,*,31,4
13119,7,10,83,6
13119,*,16,79,*
13119,*,6,34,*
13119,*,10,54,*
13119,4,9,55,4
13119,*,6,45,*
13119,22,22,86,12
13119,13,11,74,4
13119,*,*,52,6
13119,*,11,63,*
13119,5,5,41,7
13119,*,10,52,*
13119,6,*,59,*
13119,*,11,46,*
13119,0,*,50,*
13119,*,*,57,5
13119,8,7,55,6
13119,4,11,56,4
13119,*,6,57,*
13119,*,*,44,4
13119,*,12,68,*
13119,6,9,50,8
13119,*,4,56,*
13119,*,6,41,*
13119,0,0,28,0
13119,*,*,30,*
13119,*,*,*,*
13119,*,7,20,*
13119,*,*,30,0
13119,0,0,*,*
13119,*,*,37,0
13119,*,*,26,*
13119,*,7,29,*
13119,*,*,18,*
13119,*,*,38,6
13119,*,*,23,0
13119,*,11,85,*
13119,5,11,92,4
13119,*,9,70,*
13119,*,10,52,*
13119,12,16,92,8
13119,8,12,95,8
13119,8,7,64,4
13119,7,10,68,5
13119,*,22,150,*
13119,11,12,112,10
13119,*,15,86,*
13119,5,7,90,6
13119,14,25,108,9
13119,5,11,87,12
13119,5,10,48,8
13119,8,9,84,8
13119,6,14,77,8
13119,6,13,66,4
13119,12,29,220,20
13119,14,19,178,15
13119,14,30,189,16
13119,*,8,59,*
13119,52,63,435,29
13119,4,7,85,8
13119,8,13,120,7
13119,8,20,118,14
13119,*,7,39,*
13119,6,6,79,12
13119,*,9,77,*
13119,8,22,128,15
13119,5,6,41,4
13119,*,*,44,6
13119,*,*,58,19
13119,*,8,48,*
13119,*,10,41,*
13119,5,7,63,5
13119,7,10,65,4
13119,*,*,45,9
13119,*,*,59,6
13119,8,5,49,8
13119,5,17,111,16
13119,24,34,191,24
13119,23,35,186,19
13119,5,11,58,15
13119,8,*,44,*
13119,6,4,39,8
13119,6,*,33,*
13119,5,7,63,8
13119,7,6,63,7
13119,5,6,48,5
13119,4,13,85,8
13119,0,4,23,6
13119,4,7,36,5
13119,4,*,35,*
13119,*,*,35,5
13119,6,10,72,14
13119,11,*,84,*
13119,7,6,47,6
13119,6,6,59,5
13119,4,6,46,4
13119,*,6,47,*
13119,4,10,65,6
13119,*,*,53,0
13119,0,6,56,6
13119,8,10,65,11
13119,*,*,19,*
13119,*,*,46,5
13119,*,6,47,*
13119,12,14,93,17
13119,*,6,52,*
13119,0,*,27,*
13119,6,5,49,4
13119,4,8,37,9
13119,6,16,97,12
13119,*,*,30,9
13119,11,*,52,*
13119,*,9,44,*
13119,*,*,23,*
13119,6,6,45,8
13119,*,*,49,7
13119,5,8,53,4
13119,4,9,42,5
13119,5,5,38,7
13119,4,13,79,15
13119,5,*,40,*
13119,*,*,45,*
13119,*,4,35,*
13119,*,4,41,*
13119,5,4,70,9
13119,13,15,101,10
13119,*,*,78,7
13119,13,11,92,8
13119,15,15,159,16
13119,13,15,104,9
13119,*,*,67,11
13119,10,22,79,9
13119,13,24,105,9
13119,17,28,168,20
13119,18,32,172,8
13119,6,11,61,9
13119,8,5,68,14
13119,5,6,54,20
13119,11,13,93,17
13119,7,17,62,11
13119,9,11,64,8
13119,7,10,59,11
13119,16,26,146,22
13119,10,16,162,13
13119,22,26,158,20
13119,13,22,157,18
13119,12,25,144,22
13119,10,18,104,15
13119,4,22,100,5
13119,15,17,85,11
13119,19,37,187,26
13119,7,11,103,7
13119,8,10,77,6
13119,26,32,174,17
13119,5,9,77,8
13119,*,6,34,*
13119,0,*,43,*
13119,*,*,70,9
13119,7,6,55,11
13119,*,7,66,*
13119,*,4,33,*
